Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,Code,Label,2_Merkmal_Code,2_Merkmal_Label,Code_Monat,Monat,Ankuenfte,Uebernachtungen
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,06,June,421059,1032784
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,07,July,396502,1112558
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,08,August,447522,1230751
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,09,September,399076,964954
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,10,October,371205,967154
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,11,November,294950,717239
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,12,December,280819,698287
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,01,January,10415680,26147661
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,02,February,11364644,27834384
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,03,March,13494909,32961447
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,04,April,15428591,40262659
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,05,May,18027116,44480085
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,06,June,19154697,50614526
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,07,July,20388556,58750095
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,08,August,20029524,57817242
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,09,September,18539659,47778730
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,10,October,17452215,45630024
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,11,November,13914513,32437266
45412,Monatserhebung im Tourismus,JAHR,Jahr,2019,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,12,December,12734317,30901736
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,01,January,1297076,3240250
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,02,February,1401438,3502462
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,03,March,629251,1915868
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,04,April,116752,552718
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,05,May,334867,1079488
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,06,June,1065983,3018428
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,07,July,1721103,4783716
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,08,August,1832221,5364001
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,09,September,1734325,4816612
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,10,October,1255933,3674250
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,11,November,307486,1309672
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,12,December,203463,958298
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,01,January,2333454,6093580
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,02,February,2583713,6775449
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,03,March,1065519,3215727
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,04,April,176315,801198
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,05,May,432932,1308766
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,06,June,1751601,5462113
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,07,July,2936803,8787200
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,08,August,3164506,9891711
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,09,September,2750921,8399599
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,10,October,1934795,6240049
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,11,November,430264,1755851
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,09,Bayern,MONAT,Monate,12,December,271332,1231184
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,01,January,956965,2201190
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,02,February,975212,2311723
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,03,March,382237,906566
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,04,April,51431,162486
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,05,May,101083,285033
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,06,June,271806,652900
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,07,July,517885,1319367
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,08,August,611002,1604329
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,09,September,529654,1281444
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,10,October,346533,906425
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,11,November,117266,359355
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,11,Berlin,MONAT,Monate,12,December,86507,287642
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,01,January,244266,640266
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,02,February,274946,707371
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,03,March,149614,475797
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,04,April,39544,238298
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,05,May,132243,471802
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,06,June,363565,1074666
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,07,July,527372,1714613
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,08,August,589363,1836120
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,09,September,466629,1317956
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,10,October,351306,1077975
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,11,November,75606,334422
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,12,December,46380,245810
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,01,January,93170,174323
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,02,February,108531,204453
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,03,March,44194,96987
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,04,April,9073,33208
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,05,May,24034,62234
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,06,June,53386,111059
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,07,July,86825,171863
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,08,August,93566,193193
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,09,September,95389,192710
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,10,October,61099,138794
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,11,November,22549,59784
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,04,Bremen,MONAT,Monate,12,December,18022,49477
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,01,January,472173,914276
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,02,February,560787,1093332
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,03,March,213906,459653
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,04,April,22459,83224
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,05,May,77962,191489
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,06,June,209142,454669
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,07,July,386989,850076
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,08,August,438253,999664
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,09,September,387576,847725
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,10,October,281113,656323
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,11,November,66272,181089
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,12,December,55430,147093
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,01,January,1035583,2382460
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,02,February,1075496,2474041
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,03,March,479604,1336554
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,04,April,99924,462528
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,05,May,260271,815344
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,06,June,507376,1352005
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,07,July,733189,1956476
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,08,August,819108,2157209
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,09,September,818698,2057897
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,10,October,626244,1791761
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,11,November,246745,962878
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,06,Hessen,MONAT,Monate,12,December,176163,730493
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,01,January,303574,1102243
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,02,February,401660,1424259
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,03,March,212187,821135
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,04,April,14858,99211
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,05,May,219290,771210
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,06,June,848851,3817165
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,07,July,1102981,5799512
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,08,August,1196322,6009109
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,09,September,941079,4196193
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,10,October,754248,3237790
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,11,November,39524,299416
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,12,December,22997,193131
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,01,January,757646,2051744
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,02,February,887000,2375768
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,03,March,461248,1465388
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,04,April,86582,390596
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,05,May,390865,1380742
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,06,June,855145,3049389
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,07,July,1269951,4868928
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,08,August,1388501,5130506
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,09,September,1241570,4110661
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,10,October,1024630,3683786
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,11,November,218107,904593
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,12,December,139546,624376
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,01,January,1635883,3620035
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,02,February,1715573,3825772
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,03,March,731605,1973435
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,04,April,125734,630136
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,05,May,387720,1245344
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,06,June,814042,2162091
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,07,July,1181470,3139781
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,08,August,1391546,3482914
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,09,September,1369645,3327131
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,10,October,1045562,2885312
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,11,November,338887,1265179
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,12,December,218868,931808
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,01,January,390803,963030
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,02,February,445399,1103093
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,03,March,232279,674586
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,04,April,42055,218796
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,05,May,249934,714644
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,06,June,571750,1559602
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,07,July,885506,2490504
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,08,August,953932,2710469
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,09,September,920375,2459135
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,10,October,643575,1888003
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,11,November,95498,379684
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,12,December,59827,278531
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,01,January,67749,198309
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,02,February,74018,218143
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,03,March,37752,133376
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,04,April,8821,39675
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,05,May,22499,72828
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,06,June,57061,179563
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,07,July,85016,271901
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,08,August,94494,294338
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,09,September,84070,249652
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,10,October,62477,207705
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,11,November,19821,93469
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,10,Saarland,MONAT,Monate,12,December,13256,68515
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,01,January,472020,1161170
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,02,February,506820,1309193
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,03,March,248372,726113
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,04,April,44553,246230
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,05,May,198338,616250
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,06,June,432570,1195853
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,07,July,666947,1851813
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,08,August,741552,2069369
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,09,September,705439,1855613
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,10,October,606700,1720576
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,11,November,109806,454364
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,12,December,68094,311743
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,01,January,182845,440163
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,02,February,207116,527868
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,03,March,111740,314257
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,04,April,26893,118445
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,05,May,83837,247088
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,06,June,225213,572180
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,07,July,327923,878333
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,08,August,357747,937984
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,09,September,340311,846109
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,10,October,276471,753717
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,11,November,58155,205859
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,12,December,36008,131765
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,01,January,325980,1129233
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,02,February,414127,1408128
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,03,March,237668,958998
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,04,April,28867,148793
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,05,May,404870,1522840
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,06,June,820867,3867643
